x,y,z,vx,vy,vz
1.958663800907545e-01,-6.770997295183568e-01,3.358578259973038e-02,2.671686002522403e-01,2.536134056465460e-01,-2.708928878197654e-01
2.197260028259530e+00,1.009735599641729e+00,2.584351100218096e-02,-3.054269318043991e-01,5.091608652337393e-01,-3.689746125584440e-03
-6.718467696465946e-01,1.328565211096115e+00,-2.130908622039205e-02,-4.750305917163372e-01,-3.628584544790875e-01,3.302573571987026e-02
5.937765479794983e-01,-1.286618339307975e+00,1.512194117758091e-02,5.533221822585240e-01,4.993836217350511e-01,-1.022962937480471e-01
1.025246115093334e+00,-1.162350892439011e+00,1.118439671637648e-01,4.665214810032674e-01,5.575242431616474e-01,-1.603845603405921e-01
1.046428543099133e+00,-4.062028795232157e-01,2.892229860415343e-02,2.137398377464131e-01,4.004293313398782e-01,-1.774944606164490e-01
-1.492433631347783e+00,2.341529083063938e+00,1.354704084939296e-01,-5.938428130244910e-01,-3.249151433848922e-01,-6.834936310717406e-02
3.210399041335582e-01,-2.315363351283519e-01,3.650919161237492e-02,8.889026984907290e-01,2.555873984835311e-01,-2.800326171069234e-01
-4.277045073608025e-01,-7.084075934575175e-01,5.258673548076461e-02,5.143703337782418e-01,-1.335186117478133e-01,-1.604289605006312e-01
-7.183373058358987e-01,2.170062298607458e+00,1.312274449264701e-01,-5.651658933796148e-01,-2.533252091927645e-01,-4.426483061413480e-02
4.634197483836213e-01,4.148290156906585e-01,-2.064647676796215e-02,-1.780006806006738e-01,7.722442234640763e-01,4.591278938716322e-01
5.425315210041606e-01,4.561620798589607e+00,-9.857726572491525e-02,-5.193014820604324e-01,4.259836621284577e-02,5.806489375575225e-03
-1.991794193464846e+00,-3.116332773043368e-01,-9.225754912947751e-02,1.585874725387959e-01,-5.797825562452784e-01,5.774026781257943e-02
-1.394679248912569e+00,2.253920825979719e-01,1.076007564912762e-01,5.612617526297013e-02,-5.647954263141838e-01,-1.382578690115572e-01
4.555347122990077e-01,-1.711261548021210e+00,-1.256020565451796e-01,5.562112603010109e-01,1.988989274633721e-01,1.056174926809123e-01
-8.883674139260375e-01,-4.284259744722547e-01,3.301418504395187e-02,2.172770637693182e-01,-4.892216697425039e-01,-1.222768967015575e-01
5.344243212000552e-01,-1.179879992541988e+00,1.294673503531439e-02,4.733669667533213e-01,2.505345262433712e-01,-8.694398536095353e-02
